,basin_id,sin,wavelength,width,wse,EDiff,ADiff,ERate,ERate_max,ARate,ARate_max,noisyERate,noisyARate,max_wse,min_wse,max_dist,min_dist,n_nodes,mean_Q,coeffVar_Q,mean_Qs,coeffVar_Qs,medain_Qdiff,min_Qdiff,bestYear1,bestYear2,Q_p,Qs_p,FalseERate,FalseARate,NDAI
10,11443000041.0,1.5814651439135095,7507.670617723533,176.62790697674419,170.9912831506063,348655.8649291992,78469.25952148438,1.073500640504311,9.910334406108323,0.23842619551031444,4.303214145198533,1.0192413026092064,0.23422199758422582,361.0,163.800003051758,924012.22718295,907072.716986568,86,96.69045329093932,0.60251498334637,1776.77795963287,0.7535203754050559,67.3135528564453,3.07687759399414,2000.0,2019.0,0.20409789310190096,0.20409789310190096,0.05425933789510462,0.004204197926088615,-0.6325701531961998
11,11443000051.0,1.464893701030776,3602.230247272329,156.7792207792208,170.02825174703202,486849.9146118164,24075.71026611328,1.673915637017706,11.411002922479758,0.08105725079979116,1.502030498084127,1.5763268705681737,0.19820863706079855,170.900009155273,169.0,939465.565074972,924210.918640017,77,96.8206653833389,0.601791033724411,1776.31866455078,0.753295761467159,67.3104858398438,3.10995483398438,2000.0,2019.0,0.195919478029792,0.195919478029792,0.0975887664495323,-0.11715138626100739,-0.9057564972519613
12,11443000061.0,1.33503599544319,11535.1463979,169.0,172.600006103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.600006103516,172.600006103516,950872.158693221,950872.158693221,1,96.8206653833389,0.601791033724411,1776.31866455078,0.753295761467159,67.3104858398438,3.10995483398438,2000.0,2019.0,0.195919478029792,0.195919478029792,0.0,0.0,
13,11491000551.0,1.3681222757070517,4078.845107560282,170.34183673469389,361.8408299660196,165025.50835511452,249666.49755859375,0.5277626287887811,10.154950422508168,0.7891995163109632,16.61214063249955,0.5251523443427604,0.7757347096381965,367.399993896484,358.700012207031,896316.735612977,876898.588162732,98,51.0092399001121,1.2681573939499,1206.868694067,2.01883763768147,17.9554181098938,2.90847015380859,2001.0,2017.0,0.0370207476659055,0.0370207476659055,0.0026102844460207386,0.013464806672766727,0.20410566877696665
14,11491000561.0,1.3923035209723187,3786.0826265316364,167.94897959183675,372.0673568102778,119917.78601074219,29739.92223139744,0.3996192896169988,9.108529129790345,0.0998377543168824,9.784099923054475,0.3996192896169988,0.0998377543168824,380.950012207031,367.399993896484,915988.667274642,896545.063027477,98,51.0092399001121,1.2681573939499,1206.868694067,2.01883763768147,17.9554181098938,2.90847015380859,2001.0,2017.0,0.0370207476659055,0.0370207476659055,0.0,0.0,-0.6025607690947725
15,11545300021.0,1.0422232619272207,9142.588190637805,188.34615384615384,365.700012207031,118508.64147949219,3564.174133300781,1.371940123487362,7.668263942763225,0.04421622985467458,0.8593849786613729,1.3296069107387454,0.053719056559714366,365.700012207031,365.700012207031,48402.1680374635,43230.5359259797,26,428.666841888428,0.450266418892395,1669.5162311554,0.687185665956915,206.651641845703,25.26171875,2001.0,2018.0,0.879610141396948,0.879610141396948,0.04233321274861668,-0.00950282670503979,-0.941605768402916
16,11545500061.0,1.1223116978642425,5993.13373689382,166.65432098765433,435.9932128529488,107595.45666503906,40904.78985595703,0.39609258998734886,8.399308719020375,0.15548944803597273,6.210867799072317,0.3798784494838504,0.1485187798456902,1151.15002441406,416.5,461983.918860764,446063.27620936,81,389.236398506165,0.400874554060598,1444.96542663574,0.633004820078557,223.16036987304702,63.81033325195309,2001.0,2018.0,0.753082135935896,0.753082135935896,0.016214140503498453,0.006970668190282525,-0.4490946538573779
17,11545500071.0,1.1449714410243532,5822.2061137355795,159.16346153846155,427.9149043743427,140473.78497314453,35562.50555419922,0.794968535619913,6.937103218163318,0.20031642741925262,2.6843502030390463,0.7448748934805446,0.19576052506317673,431.600006103516,424.5,472373.88596813,462182.756252635,52,381.559196662903,0.395504734413692,1286.33569374084,0.617117418911332,225.161254882812,70.4729919433594,2001.0,2018.0,0.7530821359358961,0.7530821359358961,0.0500936421393684,0.0045559023560758916,-0.5959639293958505
18,11545500091.0,1.5961733155394897,4799.712421798275,159.3846153846154,441.038949232835,115557.37615966797,19556.000061035156,0.6601928859499033,8.279275689108752,0.11527951703043542,2.5645903274130113,0.6101668786812272,0.07812451904710184,444.5,436.0,493049.983342199,482912.473204386,52,381.559196662903,0.395504734413692,1286.33569374084,0.617117418911332,225.161254882812,70.4729919433594,2001.0,2018.0,0.7530821359358961,0.7530821359358961,0.05002600726867612,0.037154997983333576,-0.7105245889335029
19,11545500101.0,1.1293111358988228,4982.046357910312,157.62745098039215,448.9039267745673,122663.17517089844,49775.43640136719,0.7233396151500199,9.14548235696366,0.28534108831363014,3.2788551275700395,0.6880474970376628,0.22538552910318196,452.200012207031,444.750015258789,503281.402328815,493282.23292892,51,377.430501937866,0.391057459752043,1312.53552703857,0.613663033115363,226.419799804688,74.3948059082031,2001.0,2018.0,0.7179633437776,0.7179633437776,0.03529211811235711,0.05995555921044818,-0.42268804013760825
