bas_id,riv_id,country,cont,code,time_m,time_d,time_y,lat,lon,type_spm,fra_spm,conc_spm,conc_poc,perc_poc,perc_poc_1sd,d13C_poc,d13C_1sd,D14C_poc,D14C_1sd,age_14C,F14C,perc_tn,cn_ratio,alsi_ratio,ref
Potmac,Potomac ,USA,North America,,,,1994,39,-77.25,SS,Bulk,,,,,-25.4,< 0.1,-75.2,< 7.0,585.1,0.93,,,,Hossler & Bauer (2012)
Potmac,Potomac ,USA,North America,,,,1994,39,-77.25,SS,Bulk,,,,,-30.9,< 0.1,-120.4,< 7.0,988.1,0.884,,,,Hossler & Bauer (2012)
Potmac,Potomac ,USA,North America,,,,1994,39,-77.25,SS,Bulk,,,,,-25.6,< 0.1,-48.5,< 7.0,356.9,0.957,,,,Hossler & Bauer (2012)
Potmac,Potomac ,USA,North America,,,,1994,39,-77.25,SS,Bulk,,,,,-24.1,< 0.1,-105,< 7.0,848.6,0.9,,,,Hossler & Bauer (2012)
Potmac,Potomac ,USA,North America,,,,1994,39,-77.25,SS,Bulk,,,,,-31.8,< 0.1,-51.5,< 7.0,382.2,0.954,,,,Hossler & Bauer (2012)
Potmac,Potomac ,USA,North America,,,,1994,39,-77.25,SS,Bulk,,,,,-25.6,< 0.1,-32.6,< 7.0,223.4,0.973,,,,Hossler & Bauer (2012)
Potmac,Potomac ,USA,North America,,,,1994,39,-77.25,SS,Bulk,,,,,-26,< 0.1,-38.4,< 7.0,272,0.967,,,,Hossler & Bauer (2012)
Rio Grande,Rio Grande ,USA,North America,Rio Grande-El Paso,,,October 1996–September 1997,31.8,-106.54,SS,Bulk,225,,,,-25.8,0.28,,,,,,7.6,,Kendall et al. (2001)
Rio Grande,Rio Grande ,USA,North America,Rio Grande-Foster,,,October 1996–September 1997,29.78,-101.76,SS,Bulk,4185,,,,-24.5,0.28,,,,,,7.8,,Kendall et al. (2001)
Rio Grande,Rio Grande ,USA,North America,Pecos River-Pecos-T,,,October 1996–September 1997,29.8,-101.45,SS,Bulk,17,,,,-25.9,0.28,,,,,,6.5,,Kendall et al. (2001)
Rio Grande,Rio Grande ,USA,North America,Rio Grande-Amistad,,,October 1996–September 1997,29.43,-101.04,SS,Bulk,10,,,,-26.9,0.28,,,,,,5.6,,Kendall et al. (2001)
Rio Grande,Rio Grande ,USA,North America,Rio Grande-Falcon,,,October 1996–September 1997,27.4,-99.49,SS,Bulk,13,,,,-27.9,0.28,,,,,,7.5,,Kendall et al. (2001)
Rio Grande,Rio Grande ,USA,North America,Arroyo-Arroyo-D,,,October 1996–September 1997,26.17,-97.7,SS,Bulk,435,,,,-25.8,0.28,,,,,,11.4,,Kendall et al. (2001)
Rio Grande,Rio Grande ,USA,North America,Rio Grande-Brownsville,,,October 1996–September 1997,25.88,-97.45,SS,Bulk,67,,,,-28.1,0.28,,,,,,9.3,,Kendall et al. (2001)
Rio Grande,Rio Grande ,USA,North America,RGn-NM,5 and 6,,1986,,,SS,Bulk,,,3.14,0.06,-25.9,< 0.2,,,,,0.35,10.5,,Onstad et al. (2000)
Rio Grande,Rio Grande ,USA,North America,RGt-TX,5 and 6,,1986,,,SS,Bulk,,,1.24,0.02,-22,< 0.2,,,,,0.17,8.5,,Onstad et al. (2000)
Roanoke,Roanoke ,USA,North America,,,,1994,35.95,-77.2,SS,Bulk,,,,,-29.2,< 0.1,8.9,< 7.0,modern,1.014,,,,Hossler & Bauer (2012)
Roanoke,Roanoke ,USA,North America,,,,1994,35.95,-77.2,SS,Bulk,,,,,-28.9,< 0.1,-82.1,< 7.0,645,0.923,,,,Hossler & Bauer (2012)
Roanoke,Roanoke ,USA,North America,,,,1994,35.95,-77.2,SS,Bulk,,,,,-27.2,< 0.1,-54.2,< 7.0,405.2,0.951,,,,Hossler & Bauer (2012)
Roanoke,Roanoke ,USA,North America,,,,1994,35.95,-77.2,SS,Bulk,,,,,-30.4,< 0.1,-7.9,< 7.0,modern,0.997,,,,Hossler & Bauer (2012)
Roanoke,Roanoke ,USA,North America,,,,1994,35.95,-77.2,SS,Bulk,,,,,-28.3,< 0.1,-49.3,< 7.0,362.9,0.956,,,,Hossler & Bauer (2012)
Roanoke,Roanoke ,USA,North America,,,,1994,35.95,-77.2,SS,Bulk,,,,,-27.2,< 0.1,51.3,< 7.0,modern,1.057,,,,Hossler & Bauer (2012)
Roanoke,Roanoke ,USA,North America,,,,1994,35.95,-77.2,SS,Bulk,,,,,-28.8,< 0.1,-6.2,< 7.0,modern,0.999,,,,Hossler & Bauer (2012)
Sag,Sag ,"Alask, USA",North America,,6,15,2004,69.22,-148.43,SS,Bulk,,,,,-26.9,,-465,4.2,4970,0.539,,,,Guo et al. (2007)
Sag,Sag ,"Alask, USA",North America,,8,30,2004,69.22,-148.43,SS,Bulk,,,,,-27,,-466,3.7,4980,0.537,,,,Guo et al. (2007)
Santa Clara,Santa Clara ,USA,North America,,11,22,1997,34.24,-119.22,SS,Bulk,,6.1,,,-33.3,0.1,14,< 6,modern,1.02,,6.7,,Masiello & Druffel (2001)
Santa Clara,Santa Clara ,USA,North America,,12,5,1997,34.24,-119.22,SS,Bulk,2422.3,86.2,3.56,,-25.3,0.1,-139,< 6,1118.7,0.87,0.37,9.7,,Masiello & Druffel (2001)
Santa Clara,Santa Clara ,USA,North America,,1,28,1998,34.24,-119.22,SS,Bulk,4937.7,79.2,1.6,,-24,0.1,-260.6,< 6,2418.8,0.74,0.17,9.5,,Masiello & Druffel (2001)
Santa Clara,Santa Clara ,USA,North America,,2,14,1998,34.24,-119.22,SS,Bulk,26768,197.3,0.74,,-19.7,0.1,-657,< 6,8433.2,0.35,0.08,8.9,,Masiello & Druffel (2001)
Santa Clara,Santa Clara ,USA,North America,,2,24,1998,34.24,-119.22,SS,Bulk,18692.1,215.5,1.15,,-22.3,0.1,-418,< 6,4238.5,0.59,0.1,11.4,,Masiello & Druffel (2001)
Santa Clara,Santa Clara ,USA,North America,,3,25,1998,34.24,-119.22,SS,Bulk,17813.1,217.3,1.22,,-20.6,0.1,-534,< 6,6065.1,0.47,0.15,8.1,,Masiello & Druffel (2001)
Santa Clara,Santa Clara ,USA,North America,D6863,2,24,1998,34.24,-119.22,SS,Bulk,,,0.94,0.02,-25.1,0.1,-271,6 to 20,2528.1,0.73,,,,Komada et al. (2004)
Santa Clara,Santa Clara ,USA,North America,D6430,3,25,1998,34.24,-119.22,SS,Bulk,,,1.11,0.02,-24.2,0.1,-437,6 to 20,4515.5,0.57,,,,Komada et al. (2004)
Santa Clara,Santa Clara ,USA,North America,D6864,11,8,2003,34.24,-119.22,SS,Bulk,,,3.44,0.02,-25.2,0.1,-232,6 to 20,2099.5,0.77,,,,Komada et al. (2004)
Santa Clara,Santa Clara ,USA,North America,D6835,2,12,2003,34.24,-119.22,SS,Bulk,,,1.76,0.02,-25.2,0.1,-276,6 to 20,2528.1,0.73,,,,Komada et al. (2004)
Santa Clara,Santa Clara ,USA,North America,D6834,3,25,2003,34.24,-119.22,SS,Bulk,,,1.01,0.02,-24.4,0.1,-544,6 to 20,6237.9,0.46,,,,Komada et al. (2004)
Santa Clara,Santa Clara ,USA,North America,D6865,5,3,2003,34.24,-119.22,SS,Bulk,,,1.37,0.02,-24.8,0.1,-333,6 to 20,3217,0.67,,,,Komada et al. (2004)
Santa Clara,Santa Clara ,USA,North America,,2,24,1998,34.24,-119.22,SS,Bulk,,,0.94,0.02,-25.1,0.1,-271,<  20,2492.4,0.733,,,,Komada et al. (2005)
